url,titulo,preco,vendas,teste,marca
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-nakasaki-nk1301-verde/p/MLB18534010?pdp_filters=category:MLB189007#searchVariation=MLB18534010&position=7&search_layout=stack&type=product&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira martelete elétrica de 13mm Nakasaki NK1301 verde,239,22,30,Nakasaki
https://www.mercadolivre.com.br/furadeira-sem-fio-de-10mm-bosch-professional-gsr-120-li-azul-127v220v-con-caixa-de-papelo-acessorios/p/MLB16593253?pdp_filters=category:MLB189007#searchVariation=MLB16593253&position=6&search_layout=stack&type=product&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira sem fio de 10mm Bosch Professional GSR 120-LI azul 127V/220V con caixa de papelão + acessórios,487,2256,30,Bosch
https://www.mercadolivre.com.br/furadeira-sem-fio-de-10mm-trevalla-tl-fme-p02-7-50hz60hz-200w-azul-110v220v/p/MLB17972642?pdp_filters=category:MLB189007#searchVariation=MLB17972642&position=10&search_layout=stack&type=product&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira sem fio de 10mm Trevalla TL-FME-P02-7 50Hz/60Hz 200W azul 110V/220V,179,3232,30,Trevalla
https://produto.mercadolivre.com.br/MLB-1293104134-furadeira-parafusadeira-impacto-18v-sbateria-dhp482-makita-_JM?searchVariation=81278170216#searchVariation=81278170216&position=40&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira Parafusadeira Impacto 18v S/bateria Dhp482 Makita,641,326,30,Makita
https://produto.mercadolivre.com.br/MLB-1848072297-furadeira-mini-12v-com-7-acessoriosfonte-artesanato-blister-_JM?searchVariation=82702330558#searchVariation=82702330558&position=38&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira Mini 12v Com 7 Acessórios+fonte Artesanato Blister,133,113,30,Tozz
https://produto.mercadolivre.com.br/MLB-1971194293-furadeira-eletricaparafusadeira-bosch-gsr-1000-700rpm-12v-_JM?searchVariation=174125683360#searchVariation=174125683360&position=39&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira Elétrica/parafusadeira Bosch Gsr 1000 700rpm 12v,379,80,30,Bosch
https://produto.mercadolivre.com.br/MLB-2137236223-furadeira-de-impacto-tramontina-42362011-500w-5060hz-127v-_JM?searchVariation=174084556600#searchVariation=174084556600&position=41&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira De Impacto Tramontina 42362/011 500w 50/60hz 127v,154,17,30,Tramontina
https://produto.mercadolivre.com.br/MLB-1583527776-furadeira-de-impacto-13mm-800w-autoreverso-oferta-incrivel-_JM?searchVariation=59462903486#searchVariation=59462903486&position=37&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira De Impacto 13mm 800w Autoreverso Oferta Incrível,257,309,30,Nakasaki
https://www.mercadolivre.com.br/furadeira-sem-fio-de-13mm-dewalt-dcd777d2-60hz-amarela-120v-acessorios/p/MLB18011109?pdp_filters=category:MLB189007#searchVariation=MLB18011109&position=5&search_layout=stack&type=product&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira sem fio de 13mm DeWalt DCD777D2 60Hz amarela 120V + acessórios,1.128,2,30,DeWalt
https://produto.mercadolivre.com.br/MLB-1776872516-parafusadeira-furadeira-de-impacto-12v-bateria-litio-_JM?searchVariation=79929146003#searchVariation=79929146003&position=36&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Parafusadeira/ Furadeira De Impacto 12v Bateria Litio ,574,85,30,Makita
https://produto.mercadolivre.com.br/MLB-1950262307-parafusadeira-e-furadeira-sem-fio-21v-recarregavel-cled-_JM?searchVariation=174289867446#searchVariation=174289867446&position=34&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Parafusadeira E Furadeira Sem Fio 21v Recarregável C/led,289,42,30,Luatek
https://produto.mercadolivre.com.br/MLB-1177920007-furadeira-de-impacto-bosch-gsb-450-re-std-450w-_JM?searchVariation=173858258148#searchVariation=173858258148&position=35&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira De Impacto Bosch Gsb 450 Re Std 450w ,268,1057,30,Bosch
https://produto.mercadolivre.com.br/MLB-1311103674-mini-micro-furadeira-manual-de-alta-preciso-10-brocas-_JM?searchVariation=56158634866#searchVariation=56158634866&position=33&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Mini Micro Furadeira Manual De Alta Precisão + 10 Brocas,45,475,30,OEM
https://produto.mercadolivre.com.br/MLB-1734340665-furadeira-de-impacto-profissional-650w-gsb-13-re-bosch-_JM?searchVariation=83264421757#searchVariation=83264421757&position=29&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira De Impacto Profissional 650w Gsb 13 Re Bosch,385,21,30,Bosch
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-hammer-fi-1000k-500w-preta-220v/p/MLB15113120?pdp_filters=category:MLB189007#searchVariation=MLB15113120&position=4&search_layout=stack&type=product&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira martelete elétrica de 10mm Hammer FI-1000K 500W preta 220V,119,493,30,Hammer
https://produto.mercadolivre.com.br/MLB-2045065987-furadeira-parafusadeira-12v-bateria-bosch-bivolt-_JM?searchVariation=173765845693#searchVariation=173765845693&position=27&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira Parafusadeira 12v Bateria Bosch Bivolt,339,77,30,Bosch
https://produto.mercadolivre.com.br/MLB-1109192350-parafusadeira-furadeira-eletrica-similar-dewalt-400w-barato-_JM?searchVariation=32020482383#searchVariation=32020482383&position=28&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Parafusadeira Furadeira Elétrica Similar Dewalt 400w Barato,155,401,30,ST TOOLS
https://produto.mercadolivre.com.br/MLB-1529530245-parafusadeira-furadeira-12v-impacto-gsb-120-li-bosch-com-kit-_JM?searchVariation=56339657961#searchVariation=56339657961&position=32&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Parafusadeira Furadeira 12v Impacto Gsb 120-li Bosch Com Kit,669,567,30,Bosch
https://produto.mercadolivre.com.br/MLB-1543283628-furadeira-de-impacto-12-fi500p-500w-plus-schulz-_JM?searchVariation=81584625735#searchVariation=81584625735&position=26&search_layout=stack&type=item&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira De Impacto 1/2'' Fi500p 500w Plus Schulz,119,385,30,Schulz
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-gamma-g1901-60hz-650w-azul-celeste-127v/p/MLB15810354?pdp_filters=category:MLB189007#searchVariation=MLB15810354&position=3&search_layout=stack&type=product&tracking_id=900f344a-398b-4775-ac1b-9b936b1bd91d,Furadeira martelete elétrica de 10mm Gamma G1901 60Hz 650W azul-celeste 127V,189,53,30,Gamma
https://produto.mercadolivre.com.br/MLB-1988844242-furadeira-de-impacto-skil-6060-3000rpm-700w-com-maleta-127v-_JM?searchVariation=95245534609#searchVariation=95245534609&position=40&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira De Impacto Skil 6060 3000rpm 700w Com Maleta 127v,347,32,29,Skil
https://produto.mercadolivre.com.br/MLB-1347773783-furadeira-parafusadeira-impacto-12v-2bat-hp333dwye-makita-_JM#position=42&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Impacto 12v 2bat  Hp333dwye Makita,743,35,29,Makita
https://produto.mercadolivre.com.br/MLB-2107008587-parafusadeira-furadeira-vannect-1350rpm-bivolt-2-baterias-_JM?searchVariation=173983040338#searchVariation=173983040338&position=41&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira Furadeira Vannect 1350rpm Bivolt 2 Baterias,239,12,29,VANNECT
https://produto.mercadolivre.com.br/MLB-2004327068-furadeira-parafusadeira-dewalt-38-12v-dcd700lc1-sem-fio-_JM?searchVariation=174152125330#searchVariation=174152125330&position=38&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Dewalt 3/8 12v Dcd700lc1 Sem Fio,589,45,29,DeWalt
https://produto.mercadolivre.com.br/MLB-683429877-furadeira-de-impacto-hp1630-12-710-w-makita-110v-_JM#position=37&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira De Impacto Hp1630 1/2  710 W Makita 110v,555,264,29,Makita
https://produto.mercadolivre.com.br/MLB-1890044546-furadeira-industrial-58-pol-1050w-fsv-1050-vonder-_JM?searchVariation=174238466555#searchVariation=174238466555&position=34&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Industrial 5/8 Pol 1050w Fsv 1050 Vonder ,684,18,29,Vonder
https://produto.mercadolivre.com.br/MLB-2195780502-parafusadeira-furadeira-impacto-20v-dcd778-brushless-mala-_JM?searchVariation=174271989818#searchVariation=174271989818&position=33&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira Furadeira Impacto 20v Dcd778 Brushless + Mala,610,9,29,DeWalt
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=f%2FpBjhntTTTtAoOnhwhhyyow4vyG9bVyDFoeoVS6FuoGP0wbSfMi7iUpkM5rj9SH4PYrNbmkpRJqYESbA3HukyYrmeAgCF5GGgoCjcJpCre5GVc%2BTtgj%2B46RVGrj69sh3v%2BNSCM%2Fm9wxHO5kzN9%2F%2FIc0KMINb6rd9GgIpCtT%2BmZfFgmDGRToUXi%2FFOm17ig3UQZCBA%2Ffipz1W5JF2OwD6WFoWKM%2FoIeG5AqzZ4O8Iw0zp9JZwqzO3g3YjyGuScV%2BZ8%2FRqSE0Py8kusADsWq30GfGmUhdoWMsroAA8fTm9dFB8jZfek3TduIhObCI%2BhjassgNt8WXKpq8QXlb2jC%2FJLd2fYLqVgG%2FYPkRadzOoRcJm0eg4nf%2BURY0OHNWTvWiy5I4%2FEpPYxtEcSS%2FoQ7IDcCmShw1ZgmyZCyM6u988whIBlnfv5RNmZxEsjKAyQsd2I1kBalxCHriHhwqpHPDwbDzAJWOBGKtdswxtHGQVNTeTlAyzXk%2FgCr6yWT8p6Bgv%2FEyD%2BNXxt%2FncSUlx6cruv7YAzK%2FjGIAt3XmokkMrijb0QMqAEhQRtMT1DFw5LWNK52B8vmayuz%2FbBGbnCU9fHK%2FtFY0Ryp2pKi734xOScoFVRL1PBa8nAjw16TRvEXc2zj8dJPKSbrb4B%2Fg60izGR4sLs2D0wJAiFIIK%2B%2B4g0ZXmYT2YwLu9JRgRYDAa%2BLxvsI8uYABfZ3mgA50jKJLdk%2F6tC9Dlc3y2vG0eKqyPHvOKuXLM00fxGk%2F7lsKd07wB6FRCnQuiS7%2BhvDKd%2Bwa5BzQKSCi1uO9A8hQW8%2FtxoCcF6a%2BLvSqU3weA%2Fc9I6JPzw9clXTuIR9ntZmeN5UeiO8i%2FOcIDe3Be1G0b7TQCy1y4ORVitVAVLGmaw%2FfN43zzGr2gDDQNBrnnatp2Hi49BXabFHfvWJ41AGFRezESpScfCDCqZp0%2B5kJ0h9%2FxaR8wdLthpvJjeUmWx8Ta%2F5NQgir8dkn6ymc5D3ph%2FJRvh45mWVXUYyMJNRwe5BShKRlYuqcxxSLDnQa%2F%2Fpf%2F5NwxOYJNcwObvzL%2FEbABECCYKtcvY2zhB9vC2bjElO4eeTqmaCbP3n7IRiHMzXmDF%2BwWSIfdabDwW4CIK%2BQgrU8wzYdvJSswHnswfdLrcN%2B4c3gMwXO1PWOtulX4FXByQgEoJd0At4V3yrHUFx2DOO4N8drc4WhoOFiHgRV2i7fG%2B%2BIpfgKFm7lI5OV5ql72sBat4rJpRuvWTohPktnbdoft%2BV4hAQ3zHibULkvPnJyGsbIbOCscdPUD0xQXJPkIFn%2Fbgq34BTwYz4k61cQqbKdsxcQ3LtrpM0B1OosI0AXKPgjoc8e9WBWFsCXS8bFCgKY4pRqEvnZ5VqXSVN1JrVka%2Fo9Ct1ROnJnAX27VGqSkMM9ob%2B75KwVPuPDsEVz959iLZ0anOB%2B0z6063uL%2BfSWfWuKG9l5sDWfQWLo1sLnB6InSzpb4QI%2FrDgPfqRSlql051%2Bo0o2qrLchtxVbIhKAHZ7nlEh8ivJlaBG9Va5t2B0V%2F96K0025tugyAxvBKZ256rfNgWnKYfd4ghcyGgvW%2BVzdqAiBDlKGgv8x%2BLXMzioMZFgdrkkE00INeOIM1FtY1yPVOMfdRONmO8rokg81P2%2FBgTVGCEoIDPQAT6UOIEL5AsRXt30mN1kroDZF8%2BRtNAjCp9Yw6zZZm7BrORlCtgSrwX44XHvz12Mu5cmSL%2B0%2FXJ8F%2FWuOa9ZKSoJemBXIBt4KFs4txCRjkIy0dOGMT73ylO%2FyJCn0qkxHajkZdb9aoUklTksRXWRKlhaSfri%2BkQi7U5Jtza%2FOnEEqbr4StniSOnwJsMweIfFWNcbHUhlBOSke5mxpU1BT5GL0P0qgnFUVBb9949WgrXa0BE1v8CY0txpjxhquRHE4aBCRi%2Fbteza8lQ4Med8muiNPWzfhJJhXyOzZX8GvrKLo3ZKIvxS6Sl%2FjW%2BgBpR8v5liNAw5WgAi6dxUL6YuU0YEvWqEAP99CmcFEdJNnk%2BoLH9JYHCe9vrVCF210vs1R9tNfiYg5qnblPynb7a3NFF4AkqZl0NQGaG%2B3gP3Exgran%2FPJa%2Frz7cN2XuuKb8rft8m3fylIDvKsX0QSjQXEZ19sG%2FCV2W5NfshfzJxU7h7Cl71BHXQZpZ5oBIRkBxrh1bKl6CarewKeSHBIyOxICgOkVXMtC7oBIIFLmM0AJ%2B0r&rb=x,Furadeira martelete elétrica de 13mm Stanley SDH600 60Hz 600W amarela 127V + acessórios,289,2752,29,Stanley
https://produto.mercadolivre.com.br/MLB-1584738745-kit-chave-de-impacto-gdr-120-li-parafusadeira-gsb-120-li-_JM#position=32&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Kit Chave De Impacto Gdr 120-li + Parafusadeira - Gsb 120-li,1.039,266,29,Bosch
https://produto.mercadolivre.com.br/MLB-2131520176-furadeira-impacto-reversivel-12-1000w-maleta-a-mais-barata-_JM?searchVariation=174067237532#searchVariation=174067237532&position=39&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Impacto Reversível 1/2 1000w Maleta A Mais Barata,270,18,29,Songhe Tools
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-mondial-hobby-ffi-05-700w-vermelha-e-preta-220v-acessorios/p/MLB9391136?pdp_filters=category:MLB189007#searchVariation=MLB9391136&position=4&search_layout=stack&type=product&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira martelete elétrica de 13mm Mondial Hobby FFI-05 700W vermelha e preta 220V + acessórios,185,2361,29,Mondial
https://produto.mercadolivre.com.br/MLB-1799601211-kit-parafusadeira-furadeira-de-impacto-com-2-baterias-fp20x2-_JM?searchVariation=76503679101#searchVariation=76503679101&position=35&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Kit Parafusadeira Furadeira De Impacto Com 2 Baterias Fp20x2,499,25,29,NKF
https://produto.mercadolivre.com.br/MLB-735039321-furadeira-impacto-tm500-560w-black-decker-profissional-110v-_JM?searchVariation=173776916302#searchVariation=173776916302&position=36&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Impacto Tm500 560w Black Decker Profissional 110v,163,1637,29,Black+Decker
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-blackdecker-pro-tm500k-60hz-500w-laranja-120v-con-maleta-de-transporte-acessorio/p/MLB9920388?pdp_filters=category:MLB189007#searchVariation=MLB9920388&position=5&search_layout=stack&type=product&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira martelete elétrica de 10mm Black+Decker PRO TM500K 60Hz 500W laranja 120V con maleta de transporte + acessório,220,31,29,Black+Decker
https://produto.mercadolivre.com.br/MLB-1530964727-arita-parafusadeira-12v-c2-baterias-ion-litio-maleta-_JM?searchVariation=77857796300#searchVariation=77857796300&position=29&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Arita - Parafusadeira 12v C/2 Baterias Íon-lítio + Maleta,309,360,29,Arita
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-gamma-g1901k-60hz-650w-azul-celeste-127v-con-maleta-de-transporte-acessorios/p/MLB15458036?pdp_filters=category:MLB189007#searchVariation=MLB15458036&position=6&search_layout=stack&type=product&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira martelete elétrica de 10mm Gamma G1901K 60Hz 650W azul-celeste 127V con maleta de transporte + acessórios,362,64,29,Gamma
https://produto.mercadolivre.com.br/MLB-1374768099-furadeira-parafusadeira-impacto-dewalt-2-bateria-dcd716d2-_JM#position=28&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Impacto Dewalt 2 Bateria Dcd716d2,886,133,29,DeWalt
https://produto.mercadolivre.com.br/MLB-1951839459-furadeira-de-impacto-profissional-450w-bosch-220v-original-_JM?searchVariation=91407926387#searchVariation=91407926387&position=27&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira De Impacto Profissional 450w Bosch 220v Original,251,62,29,Bosch
https://produto.mercadolivre.com.br/MLB-1692895277-carvao-para-furadeira-black-decker-tm500tm650kr505kr520-_JM#position=22&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Carvao Para Furadeira Black Decker Tm500/tm650/kr505/kr520/,18,41,29,Metalgrafite
https://produto.mercadolivre.com.br/MLB-1931900122-furadeira-parafusadeira-20v-2-bat-maleta-dewalt-dcd7771d2-_JM?searchVariation=89415665788#searchVariation=89415665788&position=24&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira 20v 2 Bat + Maleta Dewalt Dcd7771d2,1.189,117,29,DeWalt
https://produto.mercadolivre.com.br/MLB-2056737246-parafusadeira-furadeira-bateria-12v-impacto-gsb-120-li-bosch-_JM?searchVariation=173811703182#searchVariation=173811703182&position=23&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira Furadeira Bateria 12v Impacto Gsb 120-li Bosch,379,37,29,Bosch
https://produto.mercadolivre.com.br/MLB-1129672598-furadeira-parafusadeira-de-impacto-38-12v-74-pecas-_JM#position=26&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira De Impacto 3/8  12v + 74 Peças,413,50,29,Vonder
https://produto.mercadolivre.com.br/MLB-2065630270-furadeira-parafusadeira-bivolt-chevrolet-com-maleta-brocas-_JM?searchVariation=173841011242#searchVariation=173841011242&position=25&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Bivolt Chevrolet Com Maleta + Brocas,278,50,29,Chevrolet
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-bosch-professional-gsb-550-re-550w-azul-127v-con-caixa-de-papelo/p/MLB18443070?pdp_filters=category:MLB189007#searchVariation=MLB18443070&position=3&search_layout=stack&type=product&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira martelete elétrica de 13mm Bosch Professional GSB 550 RE 550W azul 127V con caixa de papelão,328,627,29,Bosch
https://produto.mercadolivre.com.br/MLB-872656365-kit-dk1493-furadeira-e-parafusadeira-hp330d-td090d-makita-_JM?searchVariation=80917067341#searchVariation=80917067341&position=21&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Kit Dk1493 Furadeira E Parafusadeira Hp330d + Td090d Makita,1.079,401,29,Makita
https://produto.mercadolivre.com.br/MLB-1592526017-parafusadeira-e-furadeira-de-impacto-gsb-180-li-18v-bosch-_JM#position=19&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira E Furadeira De Impacto ½ Gsb 180-li 18v Bosch,765,385,29,Bosch
https://produto.mercadolivre.com.br/MLB-1599070332-parafusadeira-furadeira-c-impacto-com-duas-bateria-21v-_JM?searchVariation=70889789921#searchVariation=70889789921&position=17&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira Furadeira/ C Impacto Com Duas Bateria 21v ,479,75,29,Thaf
https://produto.mercadolivre.com.br/MLB-1805392528-furadeira-parafusadeira-gsr-120li-bosch-c-2-baterias-_JM?searchVariation=76969251710#searchVariation=76969251710&position=16&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Gsr 120li Bosch C/ 2 Baterias,751,71,29,Bosch
https://produto.mercadolivre.com.br/MLB-1196879565-parafusadeira-furadeira-pfv012-com-maleta-bivolt-vonder-_JM?searchVariation=69432761387#searchVariation=69432761387&position=18&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira Furadeira  Pfv012 Com Maleta Bivolt Vonder,499,23,29,Vonder
https://produto.mercadolivre.com.br/MLB-809774817-furadeira-parafusadeira-makita-combo-dk1493-acessorios-_JM?searchVariation=80916667301#searchVariation=80916667301&position=14&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Makita Combo Dk1493 + Acessórios,1.250,1096,29,Makita
https://produto.mercadolivre.com.br/MLB-1974469261-furadeira-impacto-12-220v-dwd502b2-_JM?searchVariation=174120025801#searchVariation=174120025801&position=15&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Impacto 1/2 - 220v - Dwd502b2,376,9,29,DeWalt
https://produto.mercadolivre.com.br/MLB-2166544835-parafusadeira-furadeira-de-impacto-hp488dw-makita-18v-bivolt-_JM?searchVariation=174167103446#searchVariation=174167103446&position=20&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Parafusadeira Furadeira De Impacto Hp488dw Makita 18v Bivolt,669,33,29,Makita
https://produto.mercadolivre.com.br/MLB-2084269238-furadeira-de-impacto-mondial-power-tools-650w-nffi-07-loi-_JM?searchVariation=173903945198#searchVariation=173903945198&position=13&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira De Impacto Mondial Power Tools 650w Nffi-07 Loi,143,27,29,Mondial
https://produto.mercadolivre.com.br/MLB-1978420856-furadeira-parafusadeira-38-12v-maleta-ld12sc-31-acessorios-_JM?searchVariation=94108535643#searchVariation=94108535643&position=12&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira 3/8 12v Maleta Ld12sc 31 Acessórios,299,65,29,DeWalt
https://produto.mercadolivre.com.br/MLB-2108514268-furadeira-de-impacto-skil-6662-550w-com-chave-de-mandril-_JM?searchVariation=173988231200#searchVariation=173988231200&position=54&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira De Impacto Skil 6662 550w Com Chave De Mandril,182,28,28,Skil
https://produto.mercadolivre.com.br/MLB-2064947624-furadeira-parafusadeira-12-gsb-18v-50-bivolt-bosch-_JM?searchVariation=174195958506#searchVariation=174195958506&position=53&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira Parafusadeira 1/2 Gsb 18v-50 Bivolt Bosch ,659,21,28,Bosch
https://produto.mercadolivre.com.br/MLB-1554249513-furadeira-parafusadeira-com-bateria-ion-litio-12v-30-bits-_JM#position=11&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Com Bateria Íon-lítio 12v + 30 Bits,210,282,29,Arita
https://produto.mercadolivre.com.br/MLB-1542506302-furadeira-dewalt-dcd996-20v-2bat-5ah-carregador-maleta-_JM?searchVariation=174155585776#searchVariation=174155585776&position=52&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira Dewalt Dcd996 20v + 2bat 5ah +carregador + Maleta,3.199,52,28,DeWalt
https://www.mercadolivre.com.br/furadeira-sem-fio-de-13mm-makita-dhp482z-azul-e-preta-acessorio/p/MLB18924140?pdp_filters=category:MLB189007#searchVariation=MLB18924140&position=5&search_layout=stack&type=product&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira sem fio de 13mm Makita DHP482Z azul e preta + acessório,619,346,28,Makita
https://produto.mercadolivre.com.br/MLB-2134727800-furadeira-parafusadeira-bateria-20v-pfv020-com-kit-vonder-_JM?searchVariation=174076381284#searchVariation=174076381284&position=51&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira Parafusadeira À Bateria 20v Pfv020 Com Kit Vonder,610,18,28,Vonder
https://produto.mercadolivre.com.br/MLB-1142399084-furadeira-industrial-impacto-reverso-450w-gsb-450-re-bosch-_JM?searchVariation=30380256025#searchVariation=30380256025&position=55&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira Industrial Impacto Reversão 450w Gsb 450 Re Bosch,271,1422,28,Bosch
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-philco-force-pfu01-650w-azul-127v/p/MLB9873278?pdp_filters=category:MLB189007#searchVariation=MLB9873278&position=4&search_layout=stack&type=product&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira martelete elétrica de 10mm Philco Force PFU01 650W azul 127V,211,5198,28,Philco
https://produto.mercadolivre.com.br/MLB-1272801076-furadeira-parafusadeira-vonder-12v-pfv012-jogo-7-chaves-_JM#position=50&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira Parafusadeira Vonder 12v Pfv012 + Jogo 7 Chaves,269,265,28,Vonder
https://produto.mercadolivre.com.br/MLB-1323928193-furadeira-parafusadeira-sem-fio-36v-2-baterias-maleta-_JM#position=10&search_layout=stack&type=item&tracking_id=d0a77cc8-9796-45d0-b6ec-354da3b3d00a,Furadeira Parafusadeira Sem Fio 36v 2 Baterias Maleta,362,91,29,Heku
https://produto.mercadolivre.com.br/MLB-1647608129-furadeira-de-impacto-12-500w-13mm-broca-concreto-8pcs-110v-_JM?searchVariation=63307700078#searchVariation=63307700078&position=47&search_layout=stack&type=item&tracking_id=73ceb841-2d6f-4c75-998e-b5037305afc6,Furadeira De Impacto 1/2' 500w 13mm Broca Concreto 8pcs 110v,147,237,28,Schulz
